file,n_bar,piano,percussion,organ,guitar,bass,strings,ensemble,brass,reed,pipe,synth-lead,synth-pad,synth-effects,ethnic,percussive,sound-effects,drums,genre,style
ffbf3fa78bee4153540fe5621e2c144a.mid,129,0,794,0,0,1940,1137,2459,1165,797,0,0,0,0,0,0,0,4024,-,-
5bf47f8b903739ac0068d705c56f6b18.mid,129,2848,0,0,0,1237,603,913,466,0,1643,0,0,0,0,0,0,1797,RnB,Hip_Hop_Rap
92a331f0ab22a7bb3a5922eba9f260ac.mid,129,2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vocal,-
fcd32b6221ccbcd996e14a0f7247994f.mid,129,686,0,147,2267,484,0,587,202,0,0,0,340,0,0,135,0,2414,Pop_Rock,Pop_Contemporary
73ff3c84a846a8a9bcaf06e451e294c5.mid,129,976,0,0,2377,894,0,535,433,0,385,0,0,0,0,0,0,4260,-,-
4071a20fa13b721c721838f7a64e5f15.mid,129,1149,0,221,4706,867,0,487,0,0,0,650,219,0,0,0,0,4946,-,-
0f8dc869d053ec302e1ff6c1b43e99f5.mid,129,193,0,0,1074,921,0,423,0,0,0,0,236,0,0,0,0,2337,-,-
870cc0591d3202fb02151f115d5b762d.mid,129,369,0,0,839,1230,0,841,0,0,0,0,0,0,0,3289,0,5450,Pop_Rock,Rock_College
0955956e483da69a7960552dd43c455e.mid,128,2056,0,0,2714,1732,0,0,1211,1211,0,0,0,0,0,0,0,2955,Country,-
c125c9a28b2e47738433100b21cd6733.mid,128,1182,0,1702,1679,1229,0,0,1367,0,0,0,0,0,0,164,0,4665,Electronic,-
3f3f03d6adc3330a13d301ae92f5171d.mid,128,0,0,0,2525,737,768,0,0,0,0,0,0,0,0,0,0,4880,-,-
8490f57c7916cd4e2327c27dba0bde5f.mid,128,0,0,1003,2831,1011,192,363,586,0,582,0,0,0,0,0,0,9899,-,-
e1cb435840dee66933a14c463f383224.mid,128,841,0,4494,0,0,0,0,904,2019,0,0,0,0,0,0,0,6565,Pop_Rock,Rock_Hard
3b035a1ef5e7672b0114eaf3b57e5661.mid,128,1820,0,0,3873,922,221,0,0,1021,0,0,641,0,229,0,144,1844,-,-
6ab8b7110bf030fa89fc9b3e6b273bd4.mid,128,0,0,0,441,3012,0,0,0,347,0,0,754,0,0,1049,0,165,RnB,Pop_Contemporary
8f1279bc18562a0355b08e89b2e53e0f.mid,128,3730,0,0,1286,1035,0,342,1720,522,0,0,0,0,0,0,0,2787,-,-
1a19633e0bd2160baa7e889efddc4186.mid,128,0,0,0,3349,1303,4096,0,0,537,0,1303,5184,0,0,0,0,1959,Pop_Rock,Pop_Indie
736fcbab94f29520e97703733f63ffd6.mid,128,5744,0,2670,4367,1082,0,453,0,0,0,0,0,0,0,0,0,6496,Country,Country_Traditional
b4f63aaaa7976cd6959a469bfa5a770f.mid,128,759,0,529,0,1661,0,676,0,769,0,1594,5333,0,0,0,0,4412,Pop_Rock,-
5334230f49556a6009c121d169210b76.mid,128,1455,0,0,607,750,0,0,145,0,0,0,621,357,0,133,0,2702,-,-
18cb536ea88739c4bcfae2e712847053.mid,128,422,0,0,1792,1167,0,0,0,0,0,0,0,0,0,0,0,3132,-,-
0bb1d64385d29a05f547ed98f86b6f4a.mid,128,1613,214,0,644,782,162,1236,0,0,0,216,0,0,0,0,0,3171,Pop_Rock,Pop_Indie
80385e875c36e0a7031626f2576fd0fd.mid,128,1693,0,0,2649,546,0,439,0,406,0,1044,0,0,0,185,0,1676,-,-
6b9f672f0f53d372bff874367a45330f.mid,128,0,0,190,3571,902,0,661,759,0,0,0,0,0,0,0,0,1499,-,-
d8ccd4025c670e30f5788fc622d45691.mid,128,0,0,0,549,0,0,209,0,258,0,0,0,0,0,0,0,229,-,-
3a2e5be567feb8aac691956d1332620a.mid,128,1794,0,0,4588,673,438,1431,0,682,0,0,0,0,0,0,0,2179,Pop_Rock,Pop_Indie
a9b7eabe302dd52bad404f8dc5ffddc6.mid,128,0,0,0,8003,1817,0,1292,0,0,0,997,0,0,2624,0,0,3772,-,-
71cdc3a202657e0ecb6af8e12b8eb38b.mid,128,0,132,830,1548,1202,208,1115,638,0,0,0,0,0,0,0,0,2319,Electronic,-
561745eb9ddbefa8771239f1679fb017.mid,128,0,0,0,882,772,0,485,295,0,1121,249,198,1914,0,0,0,2173,-,-
e2e3642b0097e8e4663f2ff8b3aa0761.mid,128,734,0,0,1554,426,0,330,0,0,472,0,0,0,0,0,0,2502,-,-
1abe7357d7686b04997e24122cd9daea.mid,128,2056,0,0,0,0,308,391,0,907,236,0,0,0,0,0,0,131,Pop_Rock,Rock_Hard
effdefbe2f49468141866382b0df011d.mid,128,1736,241,0,0,898,496,614,859,531,0,0,0,0,0,0,0,2431,-,-
f9ee42e39149abab8e7d5d2c9de0ab89.mid,128,929,0,0,745,1523,0,997,0,678,0,0,0,0,0,0,0,6387,-,-
72aba681cc13313cbeeeef748c9299f0.mid,128,1736,241,0,0,898,496,614,859,531,0,0,0,0,0,0,0,2438,-,-
9b830e306510bb1d15a5712e564fd6df.mid,128,605,0,0,2916,626,0,546,0,0,648,0,0,0,0,0,0,1035,Pop_Rock,-
e7ffa78388501b2a2954afe918a1fe9d.mid,128,337,0,1030,0,1799,355,1467,621,0,0,419,0,0,0,0,0,2539,-,-
68021f638ffc19a432a4cd151b0540fa.mid,128,818,0,0,0,1168,167,982,392,0,0,0,524,0,0,166,0,2184,-,-
19993a6d79b0b89afb36745effe1770b.mid,128,0,0,0,2525,737,768,0,0,0,0,0,0,0,0,0,0,4880,-,-
de0ed74dd7b90ebcd1fe43e95cd023bf.mid,128,4671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2914,-,-
1f5f91329bbc8c07d36643a8b86db0ad.mid,128,1377,632,0,1267,1792,0,1776,0,0,0,1009,1226,0,0,0,0,2496,Pop_Rock,Pop_Contemporary
beee991788011f1d6fd91b352ac4e34e.mid,128,1037,0,496,131,1799,974,1804,521,579,245,0,152,0,0,0,0,2344,-,-
7ca554a7bb1fc0d97c433787d9e3d475.mid,128,0,0,0,0,2272,0,1090,0,0,0,0,252,212,0,0,0,4770,Pop_Rock,Rock_College
c42ae63c54c2fae10038a9e801b7bde2.mid,128,0,0,265,3992,837,0,0,0,539,1926,0,0,0,0,0,0,3834,Pop_Rock,Rock_Contemporary
f6263a47e364bfa285aa53d20755c31b.mid,128,0,1062,0,5191,1840,0,167,181,0,0,949,0,1115,230,0,0,2860,-,-
66310bb13e9e5251eb2bf9a05238832a.mid,128,0,0,0,0,2272,0,1090,0,0,0,0,252,212,0,0,0,4770,Pop_Rock,Rock_College
1d355053ea0acc8381220419edfc71b6.mid,128,0,0,0,945,2184,0,517,494,0,1000,0,0,0,0,0,0,5528,-,-
e613c04b6e5d925ff91c7187dd48310e.mid,128,3730,0,0,0,1035,0,1491,157,522,0,0,0,1696,0,0,0,2787,-,-
fbb22ff3ee5e2751a82d0c93dcccf72c.mid,128,393,0,0,2450,577,0,0,0,0,316,0,349,0,0,0,0,3073,Jazz,Jazz_Classic
57b034e55cd128900e62069a1bef3ae6.mid,128,712,0,0,0,753,0,0,1843,2356,0,0,0,0,0,0,0,1701,-,-
e8ced6cd8e4a2694abd4813c07e7a104.mid,128,548,0,0,0,2203,0,0,351,0,0,0,1071,296,434,0,0,3812,-,-
14bf9d60db4a3473a84d84c727765d44.mid,128,337,0,1030,0,1799,355,1467,621,0,0,419,0,0,0,0,0,2539,-,-
e37ed4ca18b50c27deae48d8ea2e13ac.mid,128,1443,320,0,4260,1662,0,928,0,985,0,0,0,2103,0,0,0,6334,-,-
fd2645d62f42184fbb5eceb63927010c.mid,128,208,0,190,3654,906,0,661,917,0,0,0,0,0,0,0,0,1507,-,-
f2afc8a52ad5c40606bcdcd1629545c6.mid,128,3113,0,0,1192,1825,0,1937,242,150,0,0,1022,0,0,0,0,3843,-,-
1e15ecaf15c8c7391e8ef31b651c90e5.mid,128,0,0,0,2480,1988,0,189,0,0,0,0,0,0,0,0,0,2555,-,-
5d491e364e160becbc9f7dc6cf12b041.mid,128,1449,0,0,591,2044,0,1078,3545,0,0,3447,0,0,0,2738,0,5769,-,-
f8cd482d6550da707465894f8f33cfb9.mid,128,548,0,0,0,2203,0,0,351,0,0,0,1071,296,434,0,0,3812,-,-
fccf063e559d63d2d9c07fbb152599c2.mid,128,148,0,414,3173,1467,0,497,0,342,285,0,685,0,0,0,0,3536,-,-
212f8fd10cceeac11f44e45fa3fc75f4.mid,128,2625,0,0,568,653,0,1077,145,0,0,0,568,345,0,133,0,2597,-,-
e58e09afb4599030e1af8917b78a4b70.mid,128,0,132,830,1548,1202,208,1115,638,0,0,0,0,0,0,0,0,2319,Electronic,-
1bc8f127159345c16992fd65f46c2107.mid,128,0,3918,0,959,1971,0,384,0,628,184,0,286,0,0,0,0,4317,-,-
92efaa82de11455f48350ca15ce5ba6c.mid,128,1693,0,0,2649,546,0,439,0,406,0,1044,0,0,0,185,0,1676,-,-
1db16590bb5cbe6eccef1195da0abf18.mid,128,1557,0,0,1784,2758,0,0,0,0,0,0,0,308,0,0,0,3252,-,-
a8728f98ae3ff1a2f2de7183cf1183fd.mid,128,0,0,265,3992,837,0,0,0,539,1926,0,0,0,0,0,0,3834,Pop_Rock,Rock_Contemporary
a359f07e88f17e579877d47f179fb69d.mid,128,2760,0,0,2440,1842,0,2853,1568,0,262,2613,0,0,0,0,0,3292,Folk,-
abbcdb4cb4faa329e0a327eaac0188de.mid,128,0,0,4184,0,1808,0,1888,0,1083,0,1648,592,228,0,137,137,2380,Pop_Rock,-
b14f63320d39496e84ffa04bce5d0d98.mid,128,494,0,0,0,4391,130,865,650,0,0,783,778,0,0,142,140,5268,-,-
81478eb9bb3ada2c0e507a1c5583ee72.mid,128,1540,0,0,3447,1496,227,606,0,0,0,1540,0,0,1995,0,140,6315,-,-
d45b9300db51a4ea39494c849fa03b93.mid,128,337,0,1030,0,1799,355,1467,621,0,0,419,0,0,0,0,0,2539,Vocal,-
d57ea36a0f862a88a92d1f6b6609e9cd.mid,128,1366,0,293,1210,765,0,0,0,0,926,0,0,0,0,0,0,2135,Pop_Rock,Rock_Hard
ffbc2d04b97406ed35175f17e3bfe8a7.mid,128,552,0,667,0,904,0,0,430,0,0,668,138,256,142,0,0,2160,-,-
08017de5559f8d73c0071daf6cc81ffc.mid,128,488,0,0,1865,1533,0,321,555,266,308,597,373,671,0,0,0,2310,-,-
445bc1a06dcc7d97682fef2dfb822c3a.mid,128,1366,0,293,1210,765,0,0,0,0,926,0,0,0,0,0,0,2135,-,-
10a80814306c5e83afce34bebdd50789.mid,128,1547,0,1574,0,744,0,444,688,404,0,0,0,0,0,0,0,2084,-,-
df963a3c29aa90532726d9fd64c29af7.mid,128,0,0,0,8003,1817,0,1292,0,0,0,997,0,0,2624,0,0,3772,-,-
7278676dd7b9a8b16b3146717979e4cd.mid,128,0,0,0,4073,1437,0,0,0,0,0,1222,0,0,1100,0,0,2705,Pop_Rock,Rock_Hard
5aa35e303cf03f4970ffff7c2f3cc319.mid,128,1799,1030,0,1008,337,446,0,0,0,0,0,0,0,0,355,621,1835,-,-
1bbfb3acdb4730afe484435eb5a82a62.mid,128,548,0,0,0,2203,0,0,351,0,0,0,1071,296,434,0,0,3812,-,-
f1bd81a4f592c72a9b8bea08edaf7073.mid,128,3730,144,228,1286,1035,0,342,1720,584,0,0,0,0,0,0,0,2787,-,-
2583cad3adb724a18551f1e26f115945.mid,128,4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
d5bcb409aa5367874d8a668d234a8f44.mid,128,731,0,0,1867,342,0,255,143,0,873,0,0,0,0,135,145,797,Pop_Rock,Rock_College
ebeee18b40add7bb1ba1c92898e48878.mid,128,929,0,0,745,1523,0,651,0,678,0,0,0,0,0,0,0,6824,-,-
09e6abcfbd5ff5bfcab68c7497f91cee.mid,128,1037,0,496,131,1799,974,1804,521,577,245,0,152,0,0,0,0,2344,Vocal,-
3797e9b9a101c110b7375c74dd4c70b1.mid,128,0,0,0,2440,760,0,0,0,0,2013,0,0,0,0,197,0,2510,Pop_Rock,Rock_Contemporary
20b9cc62121976abee89ff36e2c20a1f.mid,128,1090,0,239,5647,1418,0,1410,0,893,235,262,0,0,0,2223,0,8021,-,-
e3e4bc9429ce3b163ac9a90845bf3fe2.mid,128,1037,0,496,131,1799,974,1804,521,577,245,0,152,0,0,0,0,2344,Vocal,-
86d9b5208dc52d46b71f38afcef9466a.mid,128,2730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
14ce6c61d745c884a092f564a9768da1.mid,128,548,0,0,0,2203,0,0,351,0,0,0,1071,296,434,0,0,3812,Latin,Pop_Latin
fc67c7e4cadd76c1d471638b9e36165b.mid,128,393,0,0,2450,577,0,0,0,0,316,0,349,0,0,0,0,3073,Jazz,Jazz_Classic
f9c2bab1428df673dd520e690b3ef5a1.mid,128,1794,0,0,4619,673,438,1431,0,682,0,0,0,0,0,0,0,2179,-,-
d2864dca2e1047da8383864b9bc4b396.mid,128,916,0,0,1241,960,0,1140,0,0,0,816,238,700,0,132,0,2515,-,-
2b555509f99057b408a189dc027e332b.mid,128,1366,0,293,1210,765,0,0,0,0,926,0,0,0,0,0,0,2135,Pop_Rock,Rock_Hard
5a9feebef09a23446d16fbc9171e83a8.mid,128,738,0,0,3626,710,0,1277,0,0,0,0,0,0,1897,0,161,3562,-,-
547147251cad7362563b666e05bc730c.mid,128,251,0,790,1774,1066,0,194,0,508,0,0,0,0,0,0,0,3419,-,-
671d231c8b59b122c39cf3c2c753add2.mid,128,2188,0,0,1949,505,0,445,0,290,0,0,0,0,0,0,0,1452,-,-
07d1a3e5178afd654614ba8bccb5e755.mid,128,0,0,0,4619,0,438,1431,0,682,0,0,0,0,0,0,0,2179,Pop_Rock,Pop_Indie
0209c28aeb5f7b7ba8b591a223f4196f.mid,128,1366,0,293,1210,765,0,0,0,0,926,0,0,0,0,0,0,2135,RnB,Hip_Hop_Rap
95691b1ceb054a7730f1eb2827df2c19.mid,128,929,0,0,745,1523,0,997,0,678,0,0,0,0,0,0,0,6824,-,-
4c40fcdca29cbff247dcd3ee155e9fb7.mid,128,0,0,0,955,1356,0,183,0,382,0,1469,323,0,0,0,0,2559,-,-
f02b4025022c09cef95cb16a70389da5.mid,128,0,0,396,6824,1676,0,0,0,0,1148,0,0,0,0,0,0,3315,-,-
141786bcc224768d3b03951be7e99f50.mid,128,1148,0,0,1014,1305,0,0,524,0,0,0,0,0,0,0,0,1743,Jazz,-
d919b51a6048904095ef87bacd821ef6.mid,128,0,0,0,531,641,0,1073,0,0,709,1018,518,744,362,0,0,3524,-,-
820136f797417a8744c0645536ed3df3.mid,128,1090,0,239,5647,1418,0,1410,0,893,235,262,0,0,0,2223,0,8021,-,-
70061b75b576bb48889a3d0d89ebc243.mid,128,929,0,0,745,1523,0,997,0,678,0,0,0,0,0,0,0,6824,-,-
1b434ce4fe2e4b083e329a71822eea7b.mid,128,2403,0,266,667,650,0,564,0,0,812,0,1458,0,0,0,0,3281,-,-
dcd5999fdc01890ed183cf1bbb09765b.mid,128,1693,0,0,2649,546,0,439,0,406,0,1044,0,0,0,185,0,1676,-,-
d0306911f62d8a2eb7d73566c8995736.mid,128,1037,0,496,131,1799,974,1804,521,577,245,0,152,0,0,0,0,2344,-,-
584017a4bad5e83c04686c0f2798fc31.mid,128,1794,0,0,4619,673,438,1431,0,682,0,0,0,0,0,0,0,2179,Pop_Rock,Pop_Indie
720a45747e0ff1e8041009d6c2d89bca.mid,128,3730,0,0,1286,1035,0,342,1720,522,0,0,0,0,0,0,0,2787,-,-
428873c30d902b1e4e62eeafdbef4c94.mid,128,0,0,0,0,0,352,4520,3819,3939,1464,0,0,0,0,0,0,850,-,-
5d85bf4110e30ee3801ba205011059b2.mid,128,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
ee145e33c7d092d87d8f6a74ab8e68e2.mid,128,1794,0,0,4619,673,438,1431,0,682,0,0,0,0,0,0,0,2179,Pop_Rock,Pop_Indie
e0622a69ddc6d55f92a420d970581991.mid,128,488,0,0,1865,1533,0,777,555,266,308,0,373,671,0,0,0,2310,-,-
cbb2158ca94e6f48a203b05a988b53b9.mid,128,0,0,0,2480,1988,0,189,0,0,0,0,0,0,0,0,0,2555,-,-
c078ea884f03d622bfdb8f199e9538f6.mid,128,5906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6535,-,-
4c011eff0295773a0092765dc21e91bd.mid,128,734,0,0,1554,426,0,338,0,0,472,0,0,0,0,0,0,2502,-,-
cff7c139a6a74314a48716eb6e51137a.mid,128,3730,144,228,1286,1035,0,342,1720,584,0,0,0,0,0,0,0,2787,-,-
69c86314adcb229801e2e0427f5918f1.mid,128,0,3918,0,959,1971,0,384,0,628,184,0,286,0,0,0,0,4317,Pop_Rock,Pop_Indie
5a1dcfbce0cb4f32dca807db72607989.mid,128,1973,201,0,826,1053,0,929,0,0,731,0,0,0,0,0,0,4444,-,-
d6d583692c1feedd65f603038fb36bbc.mid,128,2843,0,0,1410,0,3806,2770,914,0,0,0,0,0,0,0,0,4190,-,-
e0f44d75318b3ee6bc1800e9743a02d9.mid,128,0,0,0,0,2521,0,0,0,0,632,1985,921,0,0,0,0,3987,-,-
5bb29d91cbb46069376fba2ed0215874.mid,128,1037,0,496,131,1799,974,1804,521,579,245,0,152,0,0,0,0,2344,Vocal,-
2cb878ff4535c87ede7e56243f796c6f.mid,128,0,0,0,6441,1949,0,218,0,564,0,0,0,0,0,0,0,2704,-,-
23f9dc31e1a21445110febf45cf92fc6.mid,128,1147,1429,0,2696,1561,0,682,0,0,0,0,0,0,0,143,140,3424,Pop_Rock,Rock_Hard
a5f71ba2ce1fb003e037013edabf3cf1.mid,128,3138,0,0,3199,1115,0,928,818,0,2484,0,0,0,0,0,0,3772,Pop_Rock,Pop_Contemporary
bb51b4bed3a077d6660d084e4442a676.mid,128,0,0,0,2944,939,0,0,0,0,0,0,0,0,0,0,0,2088,Pop_Rock,Metal_Alternative
84d64f667afcacab6f746eb9d9fba83f.mid,128,670,0,170,4852,1780,0,1162,1257,1004,0,0,0,0,0,0,0,5026,RnB,Pop_Contemporary
88793df86dd544cdf0d4f975c60aa9fc.mid,128,0,3828,0,957,1962,0,384,0,0,184,0,284,0,0,0,0,4327,Pop_Rock,Pop_Indie
bc7d9c25f81a4d90c000c30b6efc887d.mid,128,0,3787,0,1396,1953,0,387,0,0,183,0,284,0,0,0,0,4293,Pop_Rock,Pop_Indie
97efe4525ef99704647aee697d64313c.mid,128,1476,0,0,746,1525,0,1000,0,0,0,0,0,0,0,0,0,6828,Pop_Rock,-
cbd9ba7615fc4c8d131ff201f58f69a4.mid,128,0,0,281,2699,417,0,266,401,0,260,0,0,0,0,0,0,1603,-,-
689b6caaa4fd5b0910062c9b1fc26ee6.mid,128,2297,0,0,4498,1413,329,0,0,0,0,0,0,0,0,0,0,2540,-,-
ef08f8c80c8bf265f5fffa7033b656ce.mid,128,0,0,0,3125,2013,0,413,0,578,0,0,0,0,0,0,0,2590,-,-
bf49650db7ef12b1eab1113e2f1f951a.mid,128,0,3830,0,960,1962,621,384,0,0,184,0,284,0,0,0,0,4319,Pop_Rock,Pop_Indie
b43c73afd0a979bf6daafdddb9f681a2.mid,128,2564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
1b0f7ca921cb2c937a424fa63c9843ee.mid,128,1736,247,458,0,898,496,614,859,190,0,0,0,0,0,0,0,2432,-,-
9d013d16b135a78d74c52d0fd3b19e4b.mid,128,1974,200,0,825,1052,0,928,0,0,730,0,0,0,0,0,0,4441,-,-
09d740f2087897c1821da64e86e36823.mid,128,0,0,0,0,2521,0,0,0,0,632,1985,921,0,0,0,0,3987,-,-
4b4d5436fdc86fa69f846453545da9ab.mid,128,0,3787,0,1396,1953,0,387,0,0,183,0,284,0,0,0,0,4293,Pop_Rock,Pop_Indie
077d354887742486945e4b57fc503c8b.mid,128,874,0,0,1724,1193,0,371,0,271,0,0,0,0,0,0,0,2249,Easy_Listening,-
cfbcdf726a6eefe730a092a71e86ee2c.mid,128,0,0,0,2480,1988,0,189,0,0,0,0,0,0,0,0,0,2555,-,-
12a7d287e16222f64730c5bcaa67d62c.mid,128,5011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2408c67da7fe111318addac0c510a293.mid,128,302,0,0,2710,1573,291,386,0,0,1070,348,589,0,0,0,132,2753,Religious,Gospel
467789fc23dfda048c2b14d0fd7445c1.mid,128,0,0,0,2480,1988,0,189,0,0,0,0,0,0,0,0,0,2555,-,-
e035b43221cf0bc96b297c04ead22c4f.mid,128,1794,0,0,4619,673,438,1431,0,682,0,0,0,0,0,0,0,2179,-,-
0c3ba923489886ec496195d6e4bd4209.mid,128,0,0,1046,3554,1961,0,0,552,0,232,0,0,0,0,0,0,3034,-,-
a64f2cd765699bd2c1d3f0550759548b.mid,128,0,0,1662,1316,1046,0,0,797,561,0,0,0,0,0,0,0,2982,Electronic,Dance
d35fa0abe38d1cd8a2936af111bdd4da.mid,128,1786,0,788,302,719,206,1056,0,0,0,1061,1094,0,0,170,0,9043,-,-
d41b1bc1dddc0a2da472c41d601442f2.mid,128,1037,0,496,131,1799,974,1921,420,579,245,0,152,0,0,0,0,2344,-,-
f439fb155e282220716337470f22f39a.mid,128,1447,0,0,367,754,1468,295,0,0,172,0,0,0,0,0,0,1876,Pop_Rock,-
8d06e0b8cff98f314055a9706449d421.mid,128,0,0,0,3621,886,0,422,470,643,0,226,134,0,265,0,0,3351,-,-
723af6be2d2a1e24b8fb89904ce0ea36.mid,128,0,1166,2790,0,1655,0,193,0,0,0,4470,0,0,0,151,152,4705,-,-
08110e81ccc6c71d3373edb735e1490d.mid,128,916,0,0,1241,960,0,763,0,0,0,2289,238,700,0,132,0,2515,-,-
77dd86401abb09bac116019e75bf01d4.mid,128,1455,0,0,607,750,0,0,145,0,0,0,621,357,0,133,0,2702,-,-
f708485ac8eed32a64cd0f411510f479.mid,128,346,0,185,4589,1268,0,1139,0,0,0,1083,668,0,0,0,0,2261,Pop_Rock,-
d5f04706920ec6e8ecc679fb1936d2aa.mid,128,1736,247,458,0,898,496,614,859,190,0,0,0,0,0,0,0,2432,-,-
9976658ea0a7945280bf07e14b2a7101.mid,128,0,0,0,945,2184,0,517,494,0,1000,0,0,0,0,0,0,5528,-,-
bf3d8bbbc984dc813b3bcce676cdbc26.mid,128,0,3789,0,1396,1953,0,387,0,0,183,0,284,0,0,0,0,4293,Pop_Rock,Pop_Indie
677f0adb5f8ffb3ee1e45ffbbdbc7277.mid,128,0,160,0,0,0,0,0,0,0,294,0,160,0,0,1631,0,2512,-,-
1718653ab91e3c71b854e3c52b57659b.mid,128,929,0,0,745,1523,0,997,0,678,0,0,0,0,0,0,0,6824,-,-
88c8740a218366832fd28bacdc6e933d.mid,128,334,0,1642,0,0,0,258,0,565,0,160,257,0,0,0,0,2415,Pop_Rock,Pop_Indie
d866d4602e76eae6c6390c2134c029b4.mid,128,0,0,0,531,641,0,1073,0,0,709,1018,518,744,362,0,0,3524,-,-
e3824fdb9c3c2373fd209a0c9e6d9b8f.mid,128,0,0,418,6191,808,0,190,0,0,0,0,0,0,0,0,0,3137,-,-
2f961567d1d98586feaf36055681b8f4.mid,128,1455,0,0,607,750,0,0,145,0,0,0,621,357,0,133,0,2702,-,-
c1431812d0cda803889176fa085b0424.mid,128,488,0,0,2319,1533,0,633,555,266,208,0,0,671,0,0,0,2310,-,-
7828e278907b6ec5e664f72b56525831.mid,128,0,0,0,945,2184,0,517,494,0,1000,0,0,0,0,0,0,5528,-,-
579d83eea6ca9da678758f4ff0d5530e.mid,128,0,3830,0,960,1962,621,384,0,0,184,0,284,0,0,0,0,4319,Pop_Rock,Pop_Indie
ce1164785e5306244d89c96a982c8e8d.mid,128,1662,180,0,2011,1229,0,3271,307,1247,0,136,0,0,0,0,150,2542,-,-
750e70366958474d02bb25f38d62a775.mid,128,1481,0,0,1055,3445,0,623,1481,262,0,0,150,0,0,562,0,5217,-,-
7eb783e892105463e9c86fd8d3e9605e.mid,128,0,0,1149,0,1784,1806,1105,374,734,0,0,0,205,0,0,0,1892,Vocal,-
ee418d34a6032470fa2129e8f67075c4.mid,128,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2f3fe3c03d462e7e0898f63edbcb6d4c.mid,128,1037,0,496,131,1799,974,1804,521,577,245,0,152,0,0,0,0,2344,-,-
7b920b0d44f9ae6f64f4590941e33d65.mid,128,1138,0,848,1036,1008,0,0,380,354,0,0,0,0,0,816,0,2158,-,-
e0d8442f0dcdef936f75ffcb6fcbd24e.mid,128,337,419,1030,0,1799,355,1467,621,0,0,0,0,0,0,0,0,2539,-,-
ce5371c630a43d852c716a0a884436df.mid,128,1037,0,496,131,1799,974,1804,521,577,245,0,152,0,0,0,0,2344,Vocal,-
da3a5d8e01f64ec6858d382f6a70111e.mid,128,1714,721,776,2980,1707,361,1992,432,829,0,0,469,0,0,0,0,8697,Pop_Rock,-
56a4b43067f4137b8571a43ee03af475.mid,128,525,0,0,545,1295,0,2732,1332,0,0,0,129,267,0,0,0,3358,Pop_Rock,Rock_Contemporary
13e5b0e9a17ab7d8b8e7402da5b310eb.mid,128,0,0,0,1578,1816,1746,698,0,656,0,262,0,281,0,0,0,4266,-,-
9e3055b786283211526a51624c554fb1.mid,128,0,0,0,8003,1817,0,1292,0,0,0,997,0,0,2624,0,0,3772,-,-
46a247d145281617e90d5d0820d0ad0f.mid,128,4888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
bd4d211f24ee5ae2073b864cefe6fdca.mid,128,1794,0,0,4588,673,438,1431,0,682,0,0,0,0,0,0,0,2179,-,-
577ca19df1436f3e56e925c2853a49a5.mid,128,337,0,1030,0,1799,355,1467,621,0,0,419,0,0,0,0,0,2539,Vocal,-
d4c6dd6e5e57e0ab4cd97255b1e9f1f3.mid,128,548,0,0,0,2203,0,0,351,0,0,0,1071,296,434,0,0,3812,-,-
5f2901b6d024f3b4b0b49022dbde67fb.mid,128,248,0,861,6156,805,0,434,0,0,0,0,0,0,0,0,0,1076,Pop_Rock,-
c8f9752145b2b8b78762683bc1607d91.mid,128,1138,0,848,1036,1008,0,0,380,354,0,0,0,0,0,816,0,2158,-,-
59c2569703c3ff60c982c90a524c1e44.mid,128,4342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
54aca424ee84fbc4e4debaac107dfeca.mid,128,2191,0,342,1969,1115,0,515,0,624,0,1158,0,0,0,0,0,5266,-,-
70c07d85baa4f3db856ea9d5bfd68167.mid,128,1523,0,1996,870,1581,0,0,0,0,0,0,0,0,0,0,0,4417,Pop_Rock,Rock_Contemporary
861e541413535c1553ebd41c956f6df9.mid,128,1878,0,0,0,946,0,456,890,1849,0,819,0,0,0,0,0,7747,-,-
18a3b05d438e6095ea4a3501c898f190.mid,128,2647,204,0,659,1127,0,648,0,0,0,144,0,0,0,0,0,3282,-,-
5dedb40833dcc722c42c16028dfd723e.mid,128,786,0,0,1810,1533,0,1433,0,0,0,0,363,487,0,0,0,2310,-,-
aed27043d94b851b288655d22c5c2bfb.mid,128,2111,0,0,1858,558,257,0,0,0,495,0,0,0,0,0,0,2263,Country,-
dbba877fd9d62e8aae8a9a77048468f6.mid,128,0,1166,2790,0,1655,0,193,0,0,0,4470,0,0,0,151,152,4705,-,-
923d031cc74bf567518b67065fd152e1.mid,128,0,0,1468,8003,1817,0,1812,0,0,0,0,0,0,2624,0,0,3772,-,-
